site,barcode,fstation,sitetype,stratum,sdate,stime,fdate,ftime,pool,lcode,gear,period,rep,summary,project,effdist,effhr,effmin,pwrgoal,pwrused,volts,v_qf,amps,a_qf,pulses,p_qf,dutycyc,dc_qf,utmzone,utm_e,utm_n,gisgrid,zone15e,zone15n,gpsmeth,gpsacc,secchi,s_qf,temp,t_qf,depth,d_qf,cond,c_qf,current,cv_qf,do,do_qf,stageht,sh_qf,sveg92,vegd,eveg92,esveg92,substrt,snag,wingdyke,trib,riprap,inout,closing,flooded,othrstrc,labind,contanrs,shtcnt,totfishc,leader,pageno,rec_site,rownum,fishcode,length,tfs,grp_wdth,catch,weight,pathcode,subproj,userdef,recorder,nfsh_cnt,orphflag,batchno,Vital_Rate_Barcode
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,45,BLGL,160,T,,1,90.00,,,,,,0,2714,vr200477
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,55,BLGL,144,T,,1,63.00,,,,,,0,2714,vr200424
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,44,GZSD,95,T,,1,9.00,,,,,,0,2714,vr200566
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,57,BLGL,126,T,,1,42.00,,,,,,0,2714,vr200440
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,59,BLGL,117,T,,1,30.00,,,,,,0,2714,vr200588
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,60,BLGL,100,T,,1,20.00,,,,,,0,2714,vr200589
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,61,BLGL,102,T,,1,20.00,,,,,,0,2714,vr200590
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,62,BLGL,101,T,,1,20.00,,,,,,0,2714,vr200591
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,63,BLGL,97,T,,1,17.00,,,,,,0,2714,vr200369
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,64,BLGL,106,T,,1,22.00,,,,,,0,2714,vr200371
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,54,BLGL,141,T,,1,64.00,,,,,,0,2714,vr200363
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,68,BLGL,94,T,,1,16.00,,,,,,0,2714,vr200407
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,65,BLGL,95,T,,1,16.00,,,,,,0,2714,vr200372
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,71,BLGL,85,T,,1,11.00,,,,,,0,2714,vr200412
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,46,BLGL,162,T,,1,86.00,,,,,,0,2714,vr200479
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,69,BLGL,95,T,,1,15.00,,,,,,0,2714,vr200409
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,66,BLGL,95,T,,1,16.00,,,,,,0,2714,vr200373
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,39,GZSD,99,T,,1,9.00,,,,,,0,2714,vr200587
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,40,GZSD,100,T,,1,10.00,,,,,,0,2714,vr200562
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,41,GZSD,101,T,,1,10.00,,,,,,0,2714,vr200563
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,42,GZSD,95,T,,1,9.00,,,,,,0,2714,vr200564
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,43,GZSD,94,T,,1,8.00,,,,,,0,2714,vr200565
UPPER GOOSE,12008778,2,0,BWC-S,8/6/2018,11:45:00 AM,8/6/2018,12:00:00 PM,8,D15.RS,D,2,,5,M-,200,0,15,4036,4000,200,,20,,60,,25,,15,641405,4849812,,641405,4849812,2,1,90,,24.9,,2,,458,,0,,10.7,,,,,1,,1,2,1,0,0,0,0,0,0,0,,0,,162,,1,1,70,BLGL,86,T,,1,11.00,,,,,,0,2714,vr200410
GREEN ISLAND,12008779,2,0,SCB,8/6/2018,1:20:00 PM,8/6/2018,1:35:00 PM,8,D8.RS,D,2,,5,M-,200,0,15,4115,4200,200,,21,,60,,25,,15,640605,4849662,,640605,4849662,2,1,105,,24.1,,1.2,,485,,0.25,,7.8,,,,,2,,2,3,1,0,0,0,0,0,0,0,,1,,212,,1,1,56,BLGL,141,T,,1,64.00,,,,,,0,2714,VR200445
GREEN ISLAND,12008779,2,0,SCB,8/6/2018,1:20:00 PM,8/6/2018,1:35:00 PM,8,D8.RS,D,2,,5,M-,200,0,15,4115,4200,200,,21,,60,,25,,15,640605,4849662,,640605,4849662,2,1,105,,24.1,,1.2,,485,,0.25,,7.8,,,,,2,,2,3,1,0,0,0,0,0,0,0,,1,,212,,1,1,61,BLGL,182,T,,1,155.00,,,,,,0,2714,VR200451
GREEN ISLAND,12008779,2,0,SCB,8/6/2018,1:20:00 PM,8/6/2018,1:35:00 PM,8,D8.RS,D,2,,5,M-,200,0,15,4115,4200,200,,21,,60,,25,,15,640605,4849662,,640605,4849662,2,1,105,,24.1,,1.2,,485,,0.25,,7.8,,,,,2,,2,3,1,0,0,0,0,0,0,0,,1,,212,,1,1,65,ERSN,74,T,1,1,.,,,,,,0,2714,VR200555
GREEN ISLAND,12008779,2,0,SCB,8/6/2018,1:20:00 PM,8/6/2018,1:35:00 PM,8,D8.RS,D,2,,5,M-,200,0,15,4115,4200,200,,21,,60,,25,,15,640605,4849662,,640605,4849662,2,1,105,,24.1,,1.2,,485,,0.25,,7.8,,,,,2,,2,3,1,0,0,0,0,0,0,0,,1,,212,,1,1,64,ERSN,76,T,1,1,.,,,,,,0,2714,VR200560
GREEN ISLAND,12008779,2,0,SCB,8/6/2018,1:20:00 PM,8/6/2018,1:35:00 PM,8,D8.RS,D,2,,5,M-,200,0,15,4115,4200,200,,21,,60,,25,,15,640605,4849662,,640605,4849662,2,1,105,,24.1,,1.2,,485,,0.25,,7.8,,,,,2,,2,3,1,0,0,0,0,0,0,0,,1,,212,,1,1,63,ERSN,83,T,1,1,.,,,,,,0,2714,VR200570
GREEN ISLAND,12008779,2,0,SCB,8/6/2018,1:20:00 PM,8/6/2018,1:35:00 PM,8,D8.RS,D,2,,5,M-,200,0,15,4115,4200,200,,21,,60,,25,,15,640605,4849662,,640605,4849662,2,1,105,,24.1,,1.2,,485,,0.25,,7.8,,,,,2,,2,3,1,0,0,0,0,0,0,0,,1,,212,,1,1,62,FWDM,552,T,,1,2441.00,,,,,,0,2714,VR200171
GREEN ISLAND,12008779,2,0,SCB,8/6/2018,1:20:00 PM,8/6/2018,1:35:00 PM,8,D8.RS,D,2,,5,M-,200,0,15,4115,4200,200,,21,,60,,25,,15,640605,4849662,,640605,4849662,2,1,105,,24.1,,1.2,,485,,0.25,,7.8,,,,,2,,2,3,1,0,0,0,0,0,0,0,,1,,212,,1,1,57,BLGL,152,T,,1,79.00,,,,,,0,2714,VR200444
GREEN ISLAND,12008779,2,0,SCB,8/6/2018,1:20:00 PM,8/6/2018,1:35:00 PM,8,D8.RS,D,2,,5,M-,200,0,15,4115,4200,200,,21,,60,,25,,15,640605,4849662,,640605,4849662,2,1,105,,24.1,,1.2,,485,,0.25,,7.8,,,,,2,,2,3,1,0,0,0,0,0,0,0,,1,,212,,1,1,60,BLGL,190,T,,1,176.00,,,,,,0,2714,VR200446
GREEN ISLAND,12008779,2,0,SCB,8/6/2018,1:20:00 PM,8/6/2018,1:35:00 PM,8,D8.RS,D,2,,5,M-,200,0,15,4115,4200,200,,21,,60,,25,,15,640605,4849662,,640605,4849662,2,1,105,,24.1,,1.2,,485,,0.25,,7.8,,,,,2,,2,3,1,0,0,0,0,0,0,0,,1,,212,,1,1,54,BLGL,131,T,,1,47.00,,,,,,0,2714,VR200434
GREEN ISLAND,12008779,2,0,SCB,8/6/2018,1:20:00 PM,8/6/2018,1:35:00 PM,8,D8.RS,D,2,,5,M-,200,0,15,4115,4200,200,,21,,60,,25,,15,640605,4849662,,640605,4849662,2,1,105,,24.1,,1.2,,485,,0.25,,7.8,,,,,2,,2,3,1,0,0,0,0,0,0,0,,1,,212,,1,1,58,BLGL,155,T,,1,76.00,,,,,,0,2714,VR200442
GREEN ISLAND,12008779,2,0,SCB,8/6/2018,1:20:00 PM,8/6/2018,1:35:00 PM,8,D8.RS,D,2,,5,M-,200,0,15,4115,4200,200,,21,,60,,25,,15,640605,4849662,,640605,4849662,2,1,105,,24.1,,1.2,,485,,0.25,,7.8,,,,,2,,2,3,1,0,0,0,0,0,0,0,,1,,212,,1,1,41,BLGL,189,T,,1,164.00,,,,,,0,2714,VR200481
GREEN ISLAND,12008779,2,0,SCB,8/6/2018,1:20:00 PM,8/6/2018,1:35:00 PM,8,D8.RS,D,2,,5,M-,200,0,15,4115,4200,200,,21,,60,,25,,15,640605,4849662,,640605,4849662,2,1,105,,24.1,,1.2,,485,,0.25,,7.8,,,,,2,,2,3,1,0,0,0,0,0,0,0,,1,,212,,1,1,55,BLGL,140,T,,1,67.00,,,,,,0,2714,VR200578
GREEN ISLAND,12008779,2,0,SCB,8/6/2018,1:20:00 PM,8/6/2018,1:35:00 PM,8,D8.RS,D,2,,5,M-,200,0,15,4115,4200,200,,21,,60,,25,,15,640605,4849662,,640605,4849662,2,1,105,,24.1,,1.2,,485,,0.25,,7.8,,,,,2,,2,3,1,0,0,0,0,0,0,0,,1,,212,,1,1,51,BLGL,110,T,,1,27.00,,,,,,0,2714,VR200586
GREEN ISLAND,12008779,2,0,SCB,8/6/2018,1:20:00 PM,8/6/2018,1:35:00 PM,8,D8.RS,D,2,,5,M-,200,0,15,4115,4200,200,,21,,60,,25,,15,640605,4849662,,640605,4849662,2,1,105,,24.1,,1.2,,485,,0.25,,7.8,,,,,2,,2,3,1,0,0,0,0,0,0,0,,1,,212,,1,1,50,BLGL,112,T,,1,31.00,,,,,,0,2714,VR200417
GREEN ISLAND,12008779,2,0,SCB,8/6/2018,1:20:00 PM,8/6/2018,1:35:00 PM,8,D8.RS,D,2,,5,M-,200,0,15,4115,4200,200,,21,,60,,25,,15,640605,4849662,,640605,4849662,2,1,105,,24.1,,1.2,,485,,0.25,,7.8,,,,,2,,2,3,1,0,0,0,0,0,0,0,,1,,212,,1,1,49,BLGL,59,T,,1,4.00,,,,,,0,2714,VR200551
GREEN ISLAND,12008779,2,0,SCB,8/6/2018,1:20:00 PM,8/6/2018,1:35:00 PM,8,D8.RS,D,2,,5,M-,200,0,15,4115,4200,200,,21,,60,,25,,15,640605,4849662,,640605,4849662,2,1,105,,24.1,,1.2,,485,,0.25,,7.8,,,,,2,,2,3,1,0,0,0,0,0,0,0,,1,,212,,1,1,48,BLGL,111,T,,1,29.00,,,,,,0,2714,VR200415
GREEN ISLAND,12008779,2,0,SCB,8/6/2018,1:20:00 PM,8/6/2018,1:35:00 PM,8,D8.RS,D,2,,5,M-,200,0,15,4115,4200,200,,21,,60,,25,,15,640605,4849662,,640605,4849662,2,1,105,,24.1,,1.2,,485,,0.25,,7.8,,,,,2,,2,3,1,0,0,0,0,0,0,0,,1,,212,,1,1,53,BLGL,138,T,,1,53.00,,,,,,0,2714,VR200577
GREEN ISLAND,12008779,2,0,SCB,8/6/2018,1:20:00 PM,8/6/2018,1:35:00 PM,8,D8.RS,D,2,,5,M-,200,0,15,4115,4200,200,,21,,60,,25,,15,640605,4849662,,640605,4849662,2,1,105,,24.1,,1.2,,485,,0.25,,7.8,,,,,2,,2,3,1,0,0,0,0,0,0,0,,1,,212,,1,1,59,BLGL,156,T,,1,82.00,,,,,,0,2714,VR200441
GREEN ISLAND,12008779,2,0,SCB,8/6/2018,1:20:00 PM,8/6/2018,1:35:00 PM,8,D8.RS,D,2,,5,M-,200,0,15,4115,4200,200,,21,,60,,25,,15,640605,4849662,,640605,4849662,2,1,105,,24.1,,1.2,,485,,0.25,,7.8,,,,,2,,2,3,1,0,0,0,0,0,0,0,,1,,212,,1,1,46,BLGL,86,T,,1,12.00,,,,,,0,2714,VR200416
LOWER GOOSE,12008780,2,0,BWC-S,8/7/2018,9:15:00 AM,8/7/2018,9:30:00 AM,8,D17.RS,D,2,,5,M-,200,0,15,4137,4180,190,,22,,60,,25,,15,642305,4840962,,642305,4840962,2,1,95,,24.3,,1.2,,490,,0.29,,7.3,,,,,2,,1,3,1,0,0,0,0,0,0,0,,1,,164,,1,1,46,BLGL,52,T,1,1,.,,,,,,0,2714,vr200557
LOWER GOOSE,12008780,2,0,BWC-S,8/7/2018,9:15:00 AM,8/7/2018,9:30:00 AM,8,D17.RS,D,2,,5,M-,200,0,15,4137,4180,190,,22,,60,,25,,15,642305,4840962,,642305,4840962,2,1,95,,24.3,,1.2,,490,,0.29,,7.3,,,,,2,,1,3,1,0,0,0,0,0,0,0,,1,,164,,1,1,55,FWDM,370,T,,1,585.00,,,,,,0,2714,vr200216
LOWER GOOSE,12008780,2,0,BWC-S,8/7/2018,9:15:00 AM,8/7/2018,9:30:00 AM,8,D17.RS,D,2,,5,M-,200,0,15,4137,4180,190,,22,,60,,25,,15,642305,4840962,,642305,4840962,2,1,95,,24.3,,1.2,,490,,0.29,,7.3,,,,,2,,1,3,1,0,0,0,0,0,0,0,,1,,164,,1,1,54,BLGL,201,T,,1,266.00,,,,,,0,2714,vr200456
LOWER GOOSE,12008780,2,0,BWC-S,8/7/2018,9:15:00 AM,8/7/2018,9:30:00 AM,8,D17.RS,D,2,,5,M-,200,0,15,4137,4180,190,,22,,60,,25,,15,642305,4840962,,642305,4840962,2,1,95,,24.3,,1.2,,490,,0.29,,7.3,,,,,2,,1,3,1,0,0,0,0,0,0,0,,1,,164,,1,1,53,ERSN,73,T,1,1,.,,,,,,0,2714,vr200556
LOWER GOOSE,12008780,2,0,BWC-S,8/7/2018,9:15:00 AM,8/7/2018,9:30:00 AM,8,D17.RS,D,2,,5,M-,200,0,15,4137,4180,190,,22,,60,,25,,15,642305,4840962,,642305,4840962,2,1,95,,24.3,,1.2,,490,,0.29,,7.3,,,,,2,,1,3,1,0,0,0,0,0,0,0,,1,,164,,1,1,51,ERSN,78,T,1,1,.,,,,,,0,2714,vr200545
LOWER GOOSE,12008780,2,0,BWC-S,8/7/2018,9:15:00 AM,8/7/2018,9:30:00 AM,8,D17.RS,D,2,,5,M-,200,0,15,4137,4180,190,,22,,60,,25,,15,642305,4840962,,642305,4840962,2,1,95,,24.3,,1.2,,490,,0.29,,7.3,,,,,2,,1,3,1,0,0,0,0,0,0,0,,1,,164,,1,1,49,ERSN,75,T,1,1,.,,,,,,0,2714,vr200559
LOWER GOOSE,12008780,2,0,BWC-S,8/7/2018,9:15:00 AM,8/7/2018,9:30:00 AM,8,D17.RS,D,2,,5,M-,200,0,15,4137,4180,190,,22,,60,,25,,15,642305,4840962,,642305,4840962,2,1,95,,24.3,,1.2,,490,,0.29,,7.3,,,,,2,,1,3,1,0,0,0,0,0,0,0,,1,,164,,1,1,47,BLGL,52,T,1,1,.,,,,,,0,2714,vr200547
LOWER GOOSE,12008780,2,0,BWC-S,8/7/2018,9:15:00 AM,8/7/2018,9:30:00 AM,8,D17.RS,D,2,,5,M-,200,0,15,4137,4180,190,,22,,60,,25,,15,642305,4840962,,642305,4840962,2,1,95,,24.3,,1.2,,490,,0.29,,7.3,,,,,2,,1,3,1,0,0,0,0,0,0,0,,1,,164,,1,1,52,ERSN,69,T,1,1,.,,,,,,0,2714,vr200539
LOWER GOOSE,12008780,2,0,BWC-S,8/7/2018,9:15:00 AM,8/7/2018,9:30:00 AM,8,D17.RS,D,2,,5,M-,200,0,15,4137,4180,190,,22,,60,,25,,15,642305,4840962,,642305,4840962,2,1,95,,24.3,,1.2,,490,,0.29,,7.3,,,,,2,,1,3,1,0,0,0,0,0,0,0,,1,,164,,1,1,56,FWDM,370,T,,1,585.00,,,,,,0,2714,vr200215
LOWER GOOSE,12008780,2,0,BWC-S,8/7/2018,9:15:00 AM,8/7/2018,9:30:00 AM,8,D17.RS,D,2,,5,M-,200,0,15,4137,4180,190,,22,,60,,25,,15,642305,4840962,,642305,4840962,2,1,95,,24.3,,1.2,,490,,0.29,,7.3,,,,,2,,1,3,1,0,0,0,0,0,0,0,,1,,164,,1,1,48,BLGL,52,T,1,1,.,,,,,,0,2714,vr200538
LOWER GOOSE,12008780,2,0,BWC-S,8/7/2018,9:15:00 AM,8/7/2018,9:30:00 AM,8,D17.RS,D,2,,5,M-,200,0,15,4137,4180,190,,22,,60,,25,,15,642305,4840962,,642305,4840962,2,1,95,,24.3,,1.2,,490,,0.29,,7.3,,,,,2,,1,3,1,0,0,0,0,0,0,0,,1,,164,,1,1,57,FWDM,439,T,,1,997.00,,,,,,0,2714,vr200194
LOWER GOOSE,12008780,2,0,BWC-S,8/7/2018,9:15:00 AM,8/7/2018,9:30:00 AM,8,D17.RS,D,2,,5,M-,200,0,15,4137,4180,190,,22,,60,,25,,15,642305,4840962,,642305,4840962,2,1,95,,24.3,,1.2,,490,,0.29,,7.3,,,,,2,,1,3,1,0,0,0,0,0,0,0,,1,,164,,1,1,50,ERSN,80,T,1,1,.,,,,,,0,2714,vr200558
LOWER GOOSE,12008781,2,0,BWC-S,8/7/2018,10:25:00 AM,8/7/2018,10:40:00 AM,8,D18.RS,D,2,,5,M-,200,0,15,4137,4180,190,,22,,60,,25,,15,642355,4840962,,642355,4840962,2,1,95,,24.3,,1.2,,490,,0.29,,7.3,,,,,2,,1,3,0,0,0,0,0,0,0,0,,1,,124,,1,1,49,ERSN,72,T,1,1,.,,,,,,0,2714,vr200536
LOWER GOOSE,12008781,2,0,BWC-S,8/7/2018,10:25:00 AM,8/7/2018,10:40:00 AM,8,D18.RS,D,2,,5,M-,200,0,15,4137,4180,190,,22,,60,,25,,15,642355,4840962,,642355,4840962,2,1,95,,24.3,,1.2,,490,,0.29,,7.3,,,,,2,,1,3,0,0,0,0,0,0,0,0,,1,,124,,1,1,52,FWDM,411,T,,1,928.00,,,,,,0,2714,vr200214
LOWER GOOSE,12008781,2,0,BWC-S,8/7/2018,10:25:00 AM,8/7/2018,10:40:00 AM,8,D18.RS,D,2,,5,M-,200,0,15,4137,4180,190,,22,,60,,25,,15,642355,4840962,,642355,4840962,2,1,95,,24.3,,1.2,,490,,0.29,,7.3,,,,,2,,1,3,0,0,0,0,0,0,0,0,,1,,124,,1,1,50,ERSN,73,T,1,1,.,,,,,,0,2714,vr200540
LOWER GOOSE,12008781,2,0,BWC-S,8/7/2018,10:25:00 AM,8/7/2018,10:40:00 AM,8,D18.RS,D,2,,5,M-,200,0,15,4137,4180,190,,22,,60,,25,,15,642355,4840962,,642355,4840962,2,1,95,,24.3,,1.2,,490,,0.29,,7.3,,,,,2,,1,3,0,0,0,0,0,0,0,0,,1,,124,,1,1,48,ERSN,77,T,1,1,.,,,,,,0,2714,vr200537
LOWER GOOSE,12008781,2,0,BWC-S,8/7/2018,10:25:00 AM,8/7/2018,10:40:00 AM,8,D18.RS,D,2,,5,M-,200,0,15,4137,4180,190,,22,,60,,25,,15,642355,4840962,,642355,4840962,2,1,95,,24.3,,1.2,,490,,0.29,,7.3,,,,,2,,1,3,0,0,0,0,0,0,0,0,,1,,124,,1,1,51,ERSN,71,T,1,1,.,,,,,,0,2714,vr200546
MID GOOSE,12008782,2,0,SCB,8/7/2018,11:55:00 AM,8/7/2018,12:10:00 PM,8,D12.RS,D,2,,5,M-,200,0,15,4243,4290,195,,22,,60,,25,,15,641005,4843012,,641005,4843012,2,1,110,2,24.8,,1.1,,504,,0.28,,8.4,,,,,1,,1,3,0,0,0,0,0,0,0,0,,0,,69,,1,1,46,BLGL,199,T,,1,192.00,,,,,,0,2714,vr200453
MID GOOSE,12008783,2,0,BWC-S,8/7/2018,12:45:00 PM,8/7/2018,1:00:00 PM,8,D16.RS,D,2,,5,M-,200,0,15,4184,4180,190,,22,,60,,25,,15,641755,4843012,,641755,4843012,2,1,100,,24.9,,1.5,,491,,0.1,,7.7,,,,,2,,2,2,0,0,0,0,0,0,0,0,,0,,94,,1,1,38,BLGL,62,T,1,1,.,,,,,,0,2714,vr200528
UPPER POOL,12008784,2,0,MCB-U,8/8/2018,9:25:00 AM,8/10/2018,9:00:00 AM,8,HL1.RS,HL,2,,5,M-,,47,35,,,,,,,,,,,15,638505,4854262,,638505,4854262,2,1,145,,24.4,,4,,526,,0.24,,7.6,,,,,,,0,3,0,0,0,0,0,0,0,0,,0,,20,,1,1,8,CNCF,503,T,,1,1023.00,,,,,,0,2714,VR200195
UPPER POOL,12008784,2,0,MCB-U,8/8/2018,9:25:00 AM,8/10/2018,9:00:00 AM,8,HL1.RS,HL,2,,5,M-,,47,35,,,,,,,,,,,15,638505,4854262,,638505,4854262,2,1,145,,24.4,,4,,526,,0.24,,7.6,,,,,,,0,3,0,0,0,0,0,0,0,0,,0,,20,,1,1,11,CNCF,686,T,,1,3689.00,,,,,,0,2714,VR200283
UPPER POOL,12008784,2,0,MCB-U,8/8/2018,9:25:00 AM,8/10/2018,9:00:00 AM,8,HL1.RS,HL,2,,5,M-,,47,35,,,,,,,,,,,15,638505,4854262,,638505,4854262,2,1,145,,24.4,,4,,526,,0.24,,7.6,,,,,,,0,3,0,0,0,0,0,0,0,0,,0,,20,,1,1,10,CNCF,633,T,,1,2518.00,,,,,,0,2714,VR200282
